mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53403049,12,12101,2021,06,2,2,8886
53403100,12,12101,2021,06,0,0,10036
53403100,12,12101,2021,06,0,1,10205
53403100,12,12101,2021,06,0,2,10263
53403100,12,12101,2021,06,1,0,8145
53403100,12,12101,2021,06,1,1,9911
53403100,12,12101,2021,06,1,2,9321
53403100,12,12101,2021,06,2,0,8649
53403100,12,12101,2021,06,2,1,9989
53403100,12,12101,2021,06,2,2,9572
53403101,12,12101,2021,06,0,0,5457
53403101,12,12101,2021,06,0,1,8417
53403101,12,12101,2021,06,0,2,7200
53403101,12,12101,2021,06,1,0,4255
53403101,12,12101,2021,06,1,1,8213
53403101,12,12101,2021,06,1,2,6357
53403101,12,12101,2021,06,2,0,4576
53403101,12,12101,2021,06,2,1,8268
53403101,12,12101,2021,06,2,2,6582
53403102,12,12101,2021,06,0,0,4022
53403102,12,12101,2021,06,0,1,5132
53403102,12,12101,2021,06,0,2,4834
53403102,12,12101,2021,06,1,0,3915
53403102,12,12101,2021,06,1,1,5427
53403102,12,12101,2021,06,1,2,4761
53403102,12,12101,2021,06,2,0,3943
53403102,12,12101,2021,06,2,1,5349
53403102,12,12101,2021,06,2,2,4780
53403110,12,12101,2021,06,0,0,7031
53403110,12,12101,2021,06,0,1,6902
53403110,12,12101,2021,06,0,2,7051
53403110,12,12101,2021,06,1,0,5789
53403110,12,12101,2021,06,1,1,6985
53403110,12,12101,2021,06,1,2,6178
53403110,12,12101,2021,06,2,0,6120
53403110,12,12101,2021,06,2,1,6963
53403110,12,12101,2021,06,2,2,6411
53403111,12,12101,2021,06,0,0,4319
53403111,12,12101,2021,06,0,1,3701
53403111,12,12101,2021,06,0,2,3873
53403111,12,12101,2021,06,1,0,2811
53403111,12,12101,2021,06,1,1,3537
53403111,12,12101,2021,06,1,2,3150
53403111,12,12101,2021,06,2,0,3213
53403111,12,12101,2021,06,2,1,3581
53403111,12,12101,2021,06,2,2,3343
53403112,12,12101,2021,06,0,0,2327
53403112,12,12101,2021,06,0,1,3445
53403112,12,12101,2021,06,0,2,3112
53403112,12,12101,2021,06,1,0,1889
53403112,12,12101,2021,06,1,1,3255
53403112,12,12101,2021,06,1,2,2751
53403112,12,12101,2021,06,2,0,2006
53403112,12,12101,2021,06,2,1,3306
53403112,12,12101,2021,06,2,2,2847
53403120,12,12101,2021,06,0,0,5637
53403120,12,12101,2021,06,0,1,5128
53403120,12,12101,2021,06,0,2,5255
53403120,12,12101,2021,06,1,0,13077
53403120,12,12101,2021,06,1,1,7108
53403120,12,12101,2021,06,1,2,9434
53403120,12,12101,2021,06,2,0,11093
53403120,12,12101,2021,06,2,1,6580
53403120,12,12101,2021,06,2,2,8320
53403121,12,12101,2021,06,0,0,4197
53403121,12,12101,2021,06,0,1,4769
53403121,12,12101,2021,06,0,2,4403
53403121,12,12101,2021,06,1,0,4060
53403121,12,12101,2021,06,1,1,5157
53403121,12,12101,2021,06,1,2,4498
53403121,12,12101,2021,06,2,0,4097
53403121,12,12101,2021,06,2,1,5054
53403121,12,12101,2021,06,2,2,4473
53403130,12,12101,2021,06,0,0,8218
53403130,12,12101,2021,06,0,1,7708
53403130,12,12101,2021,06,0,2,7820
53403130,12,12101,2021,06,1,0,8108
53403130,12,12101,2021,06,1,1,7813
53403130,12,12101,2021,06,1,2,7893
53403130,12,12101,2021,06,2,0,8137
53403130,12,12101,2021,06,2,1,7785
53403130,12,12101,2021,06,2,2,7874
53403131,12,12101,2021,06,0,0,6846
53403131,12,12101,2021,06,0,1,5596
53403131,12,12101,2021,06,0,2,6111
53403131,12,12101,2021,06,1,0,6396
53403131,12,12101,2021,06,1,1,5277
53403131,12,12101,2021,06,1,2,5968
53403131,12,12101,2021,06,2,0,6516
53403131,12,12101,2021,06,2,1,5362
53403131,12,12101,2021,06,2,2,6006
53403075,12,12102,2021,06,0,0,9549
53403075,12,12102,2021,06,0,1,11620
53403075,12,12102,2021,06,0,2,10809
53403075,12,12102,2021,06,1,0,8154
53403075,12,12102,2021,06,1,1,11486
53403075,12,12102,2021,06,1,2,9886
53403075,12,12102,2021,06,2,0,8526
53403075,12,12102,2021,06,2,1,11522
53403075,12,12102,2021,06,2,2,10132
53403084,12,12102,2021,06,0,0,18109
53403084,12,12102,2021,06,0,1,17779
53403084,12,12102,2021,06,0,2,17976
53403084,12,12102,2021,06,1,0,16065
53403084,12,12102,2021,06,1,1,17199
53403084,12,12102,2021,06,1,2,16716
53403084,12,12102,2021,06,2,0,16610
53403084,12,12102,2021,06,2,1,17354
53403084,12,12102,2021,06,2,2,17052
53403085,12,12102,2021,06,0,0,10224
53403085,12,12102,2021,06,0,1,13084
53403085,12,12102,2021,06,0,2,11873
53403085,12,12102,2021,06,1,0,8200
53403085,12,12102,2021,06,1,1,13123
53403085,12,12102,2021,06,1,2,11034
53403085,12,12102,2021,06,2,0,8740
53403085,12,12102,2021,06,2,1,13112
53403085,12,12102,2021,06,2,2,11258
53403086,12,12102,2021,06,0,0,6669
53403086,12,12102,2021,06,0,1,8318
53403086,12,12102,2021,06,0,2,7536
53403086,12,12102,2021,06,1,0,5598
53403086,12,12102,2021,06,1,1,8047
53403086,12,12102,2021,06,1,2,7026
53403086,12,12102,2021,06,2,0,5884
53403086,12,12102,2021,06,2,1,8119
53403086,12,12102,2021,06,2,2,7162
53403087,12,12102,2021,06,0,0,8439
53403087,12,12102,2021,06,0,1,9285
53403087,12,12102,2021,06,0,2,9066
53403087,12,12102,2021,06,1,0,5524
53403087,12,12102,2021,06,1,1,8807
53403087,12,12102,2021,06,1,2,7301
53403087,12,12102,2021,06,2,0,6301
53403087,12,12102,2021,06,2,1,8935
53403087,12,12102,2021,06,2,2,7772
53403094,12,12102,2021,06,0,0,11129
53403094,12,12102,2021,06,0,1,12718
53403094,12,12102,2021,06,0,2,12156
53403094,12,12102,2021,06,1,0,10798
53403094,12,12102,2021,06,1,1,14046
53403094,12,12102,2021,06,1,2,12822
53403094,12,12102,2021,06,2,0,10886
53403094,12,12102,2021,06,2,1,13692
53403094,12,12102,2021,06,2,2,12645
53403095,12,12102,2021,06,0,0,6504
53403095,12,12102,2021,06,0,1,7507
53403095,12,12102,2021,06,0,2,7152
53403095,12,12102,2021,06,1,0,5555
53403095,12,12102,2021,06,1,1,7071
53403095,12,12102,2021,06,1,2,6226
53403095,12,12102,2021,06,2,0,5808
53403095,12,12102,2021,06,2,1,7187
53403095,12,12102,2021,06,2,2,6473
53403096,12,12102,2021,06,0,0,4380
53403096,12,12102,2021,06,0,1,4411
53403096,12,12102,2021,06,0,2,4495
53403096,12,12102,2021,06,1,0,3295
53403096,12,12102,2021,06,1,1,4445
53403096,12,12102,2021,06,1,2,3907
53403096,12,12102,2021,06,2,0,3584
53403096,12,12102,2021,06,2,1,4436
53403096,12,12102,2021,06,2,2,4064
53403097,12,12102,2021,06,0,0,5418
53403097,12,12102,2021,06,0,1,5678
53403097,12,12102,2021,06,0,2,5458
53403097,12,12102,2021,06,1,0,4092
53403097,12,12102,2021,06,1,1,5658
53403097,12,12102,2021,06,1,2,4820
53403097,12,12102,2021,06,2,0,4445
53403097,12,12102,2021,06,2,1,5664
53403097,12,12102,2021,06,2,2,4990
53404003,12,12102,2021,06,0,0,16002
53404003,12,12102,2021,06,0,1,19495
53404003,12,12102,2021,06,0,2,18156
53404003,12,12102,2021,06,1,0,15190
53404003,12,12102,2021,06,1,1,19625
53404003,12,12102,2021,06,1,2,18042
53404003,12,12102,2021,06,2,0,15407
53404003,12,12102,2021,06,2,1,19591
53404003,12,12102,2021,06,2,2,18072
53404004,12,12102,2021,06,0,0,4817
53404004,12,12102,2021,06,0,1,5305
53404004,12,12102,2021,06,0,2,5008
53404004,12,12102,2021,06,1,0,4774
53404004,12,12102,2021,06,1,1,5032
53404004,12,12102,2021,06,1,2,4733
53404004,12,12102,2021,06,2,0,4785
53404004,12,12102,2021,06,2,1,5105
53404004,12,12102,2021,06,2,2,4806
53404005,12,12102,2021,06,0,0,2101
53404005,12,12102,2021,06,0,1,1488
53404005,12,12102,2021,06,0,2,1695
53404005,12,12102,2021,06,1,0,1616
53404005,12,12102,2021,06,1,1,1174
53404005,12,12102,2021,06,1,2,1389
53404005,12,12102,2021,06,2,0,1745
53404005,12,12102,2021,06,2,1,1258
53404005,12,12102,2021,06,2,2,1470
53404006,12,12102,2021,06,0,0,196
53404006,12,12102,2021,06,0,1,189
53404006,12,12102,2021,06,0,2,186
53404006,12,12102,2021,06,1,0,168
53404006,12,12102,2021,06,1,1,170
53404006,12,12102,2021,06,1,2,159
53404006,12,12102,2021,06,2,0,175
53404006,12,12102,2021,06,2,1,175
53404006,12,12102,2021,06,2,2,166
53404007,12,12102,2021,06,0,0,2139
53404007,12,12102,2021,06,0,1,2185
53404007,12,12102,2021,06,0,2,2127
53404007,12,12102,2021,06,1,0,1842
53404007,12,12102,2021,06,1,1,2109
53404007,12,12102,2021,06,1,2,2002
53404007,12,12102,2021,06,2,0,1921
53404007,12,12102,2021,06,2,1,2129
53404007,12,12102,2021,06,2,2,2036
53404008,12,12102,2021,06,0,0,800
53404008,12,12102,2021,06,0,1,467
53404008,12,12102,2021,06,0,2,664
53404008,12,12102,2021,06,1,0,598
53404008,12,12102,2021,06,1,1,458
53404008,12,12102,2021,06,1,2,567
53404008,12,12102,2021,06,2,0,652
53404008,12,12102,2021,06,2,1,460
53404008,12,12102,2021,06,2,2,593
53404015,12,12102,2021,06,0,0,4161
53404015,12,12102,2021,06,0,1,5314
53404015,12,12102,2021,06,0,2,4792
53404015,12,12102,2021,06,1,0,2941
53404015,12,12102,2021,06,1,1,4673
53404015,12,12102,2021,06,1,2,3988
53404015,12,12102,2021,06,2,0,3267
53404015,12,12102,2021,06,2,1,4844
53404015,12,12102,2021,06,2,2,4202
53404016,12,12102,2021,06,0,0,415
53404016,12,12102,2021,06,0,1,306
53404016,12,12102,2021,06,0,2,362
53404016,12,12102,2021,06,1,0,890
53404016,12,12102,2021,06,1,1,454
53404016,12,12102,2021,06,1,2,625
53404016,12,12102,2021,06,2,0,763
53404016,12,12102,2021,06,2,1,415
53404016,12,12102,2021,06,2,2,555
53404017,12,12102,2021,06,0,0,2087
53404017,12,12102,2021,06,0,1,2024
53404017,12,12102,2021,06,0,2,1989
53404017,12,12102,2021,06,1,0,2149
53404017,12,12102,2021,06,1,1,1938
53404017,12,12102,2021,06,1,2,2093
53404017,12,12102,2021,06,2,0,2132
53404017,12,12102,2021,06,2,1,1961
53404017,12,12102,2021,06,2,2,2065
53404018,12,12102,2021,06,0,0,1576
53404018,12,12102,2021,06,0,1,1874
53404018,12,12102,2021,06,0,2,1748
53404018,12,12102,2021,06,1,0,2770
53404018,12,12102,2021,06,1,1,2091
53404018,12,12102,2021,06,1,2,2446
53404018,12,12102,2021,06,2,0,2452
53404018,12,12102,2021,06,2,1,2033
53404018,12,12102,2021,06,2,2,2260
53404019,12,12102,2021,06,0,0,2389
53404019,12,12102,2021,06,0,1,1569
53404019,12,12102,2021,06,0,2,1916
53404019,12,12102,2021,06,1,0,2831
53404019,12,12102,2021,06,1,1,1774
53404019,12,12102,2021,06,1,2,2338
53404019,12,12102,2021,06,2,0,2713
53404019,12,12102,2021,06,2,1,1719
53404019,12,12102,2021,06,2,2,2225
53404026,12,12102,2021,06,0,0,4940
53404026,12,12102,2021,06,0,1,5451
53404026,12,12102,2021,06,0,2,5328
53404026,12,12102,2021,06,1,0,3957
53404026,12,12102,2021,06,1,1,5273
53404026,12,12102,2021,06,1,2,4809
53404026,12,12102,2021,06,2,0,4219
53404026,12,12102,2021,06,2,1,5320
53404026,12,12102,2021,06,2,2,4947
53404027,12,12102,2021,06,0,0,5989
53404027,12,12102,2021,06,0,1,7848
53404027,12,12102,2021,06,0,2,6927
53404027,12,12102,2021,06,1,0,5039
53404027,12,12102,2021,06,1,1,7614
53404027,12,12102,2021,06,1,2,6294
53404027,12,12102,2021,06,2,0,5292
53404027,12,12102,2021,06,2,1,7676
53404027,12,12102,2021,06,2,2,6463
53404028,12,12102,2021,06,0,0,1006
53404028,12,12102,2021,06,0,1,536
53404028,12,12102,2021,06,0,2,704
53404028,12,12102,2021,06,1,0,1648
53404028,12,12102,2021,06,1,1,673
53404028,12,12102,2021,06,1,2,1034
53404028,12,12102,2021,06,2,0,1477
53404028,12,12102,2021,06,2,1,636
53404028,12,12102,2021,06,2,2,946
53404029,12,12102,2021,06,0,0,971
53404029,12,12102,2021,06,0,1,1046
53404029,12,12102,2021,06,0,2,1052
53404029,12,12102,2021,06,1,0,2100
53404029,12,12102,2021,06,1,1,1504
53404029,12,12102,2021,06,1,2,1804
53404029,12,12102,2021,06,2,0,1799
53404029,12,12102,2021,06,2,1,1382
53404029,12,12102,2021,06,2,2,1603
53404038,12,12102,2021,06,0,0,844
53404038,12,12102,2021,06,0,1,895
53404038,12,12102,2021,06,0,2,862
53404038,12,12102,2021,06,1,0,792
53404038,12,12102,2021,06,1,1,910
53404038,12,12102,2021,06,1,2,858
53404038,12,12102,2021,06,2,0,806
53404038,12,12102,2021,06,2,1,906
53404038,12,12102,2021,06,2,2,859
53404039,12,12102,2021,06,0,0,2586
53404039,12,12102,2021,06,0,1,2887
53404039,12,12102,2021,06,0,2,2783
53404039,12,12102,2021,06,1,0,1990
53404039,12,12102,2021,06,1,1,2766
53404039,12,12102,2021,06,1,2,2362
53404039,12,12102,2021,06,2,0,2149
53404039,12,12102,2021,06,2,1,2798
53404039,12,12102,2021,06,2,2,2475
53404048,12,12102,2021,06,0,0,2312
53404048,12,12102,2021,06,0,1,3454
53404048,12,12102,2021,06,0,2,2941
53404048,12,12102,2021,06,1,0,1397
53404048,12,12102,2021,06,1,1,3086
53404048,12,12102,2021,06,1,2,2273
53404048,12,12102,2021,06,2,0,1641
53404048,12,12102,2021,06,2,1,3184
53404048,12,12102,2021,06,2,2,2451
53404049,12,12102,2021,06,0,0,882
53404049,12,12102,2021,06,0,1,553
53404049,12,12102,2021,06,0,2,727
53404049,12,12102,2021,06,1,0,712
53404049,12,12102,2021,06,1,1,586
53404049,12,12102,2021,06,1,2,640
53404049,12,12102,2021,06,2,0,757
