mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53402183,12,12101,2021,05,0,1,3383
53402183,12,12101,2021,05,0,2,3104
53402183,12,12101,2021,05,1,0,2109
53402183,12,12101,2021,05,1,1,3121
53402183,12,12101,2021,05,1,2,2706
53402183,12,12101,2021,05,2,0,2378
53402183,12,12101,2021,05,2,1,3231
53402183,12,12101,2021,05,2,2,2873
53402190,12,12101,2021,05,0,0,13402
53402190,12,12101,2021,05,0,1,11928
53402190,12,12101,2021,05,0,2,12884
53402190,12,12101,2021,05,1,0,13191
53402190,12,12101,2021,05,1,1,11839
53402190,12,12101,2021,05,1,2,12721
53402190,12,12101,2021,05,2,0,13279
53402190,12,12101,2021,05,2,1,11877
53402190,12,12101,2021,05,2,2,12789
53402191,12,12101,2021,05,0,0,4801
53402191,12,12101,2021,05,0,1,5940
53402191,12,12101,2021,05,0,2,5463
53402191,12,12101,2021,05,1,0,3833
53402191,12,12101,2021,05,1,1,5486
53402191,12,12101,2021,05,1,2,4734
53402191,12,12101,2021,05,2,0,4239
53402191,12,12101,2021,05,2,1,5676
53402191,12,12101,2021,05,2,2,5039
53402192,12,12101,2021,05,0,0,2277
53402192,12,12101,2021,05,0,1,2552
53402192,12,12101,2021,05,0,2,2422
53402192,12,12101,2021,05,1,0,4827
53402192,12,12101,2021,05,1,1,3058
53402192,12,12101,2021,05,1,2,3784
53402192,12,12101,2021,05,2,0,3758
53402192,12,12101,2021,05,2,1,2846
53402192,12,12101,2021,05,2,2,3213
53402193,12,12101,2021,05,0,0,2763
53402193,12,12101,2021,05,0,1,2716
53402193,12,12101,2021,05,0,2,2715
53402193,12,12101,2021,05,1,0,2267
53402193,12,12101,2021,05,1,1,2649
53402193,12,12101,2021,05,1,2,2523
53402193,12,12101,2021,05,2,0,2475
53402193,12,12101,2021,05,2,1,2677
53402193,12,12101,2021,05,2,2,2604
53403007,12,12101,2021,05,0,0,190
53403007,12,12101,2021,05,0,1,169
53403007,12,12101,2021,05,0,2,197
53403007,12,12101,2021,05,1,0,198
53403007,12,12101,2021,05,1,1,178
53403007,12,12101,2021,05,1,2,178
53403007,12,12101,2021,05,2,0,195
53403007,12,12101,2021,05,2,1,174
53403007,12,12101,2021,05,2,2,186
53403008,12,12101,2021,05,0,0,90
53403008,12,12101,2021,05,0,1,31
53403008,12,12101,2021,05,0,2,68
53403008,12,12101,2021,05,1,0,25
53403008,12,12101,2021,05,1,1,25
53403008,12,12101,2021,05,1,2,24
53403008,12,12101,2021,05,2,0,52
53403008,12,12101,2021,05,2,1,28
53403008,12,12101,2021,05,2,2,42
53403009,12,12101,2021,05,0,0,6198
53403009,12,12101,2021,05,0,1,1769
53403009,12,12101,2021,05,0,2,3561
53403009,12,12101,2021,05,1,0,4567
53403009,12,12101,2021,05,1,1,1780
53403009,12,12101,2021,05,1,2,2833
53403009,12,12101,2021,05,2,0,5251
53403009,12,12101,2021,05,2,1,1775
53403009,12,12101,2021,05,2,2,3138
53403017,12,12101,2021,05,0,0,539
53403017,12,12101,2021,05,0,1,202
53403017,12,12101,2021,05,0,2,320
