mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53402099,12,12101,2021,01,2,2,1289
53402150,12,12101,2021,01,0,0,5554
53402150,12,12101,2021,01,0,1,7675
53402150,12,12101,2021,01,0,2,6818
53402150,12,12101,2021,01,1,0,4811
53402150,12,12101,2021,01,1,1,7643
53402150,12,12101,2021,01,1,2,6375
53402150,12,12101,2021,01,2,0,5099
53402150,12,12101,2021,01,2,1,7656
53402150,12,12101,2021,01,2,2,6547
53402160,12,12101,2021,01,0,0,5555
53402160,12,12101,2021,01,0,1,5788
53402160,12,12101,2021,01,0,2,5822
53402160,12,12101,2021,01,1,0,5332
53402160,12,12101,2021,01,1,1,5467
53402160,12,12101,2021,01,1,2,5589
53402160,12,12101,2021,01,2,0,5418
53402160,12,12101,2021,01,2,1,5591
53402160,12,12101,2021,01,2,2,5679
53402161,12,12101,2021,01,0,0,1975
53402161,12,12101,2021,01,0,1,1663
53402161,12,12101,2021,01,0,2,1832
53402161,12,12101,2021,01,1,0,1658
53402161,12,12101,2021,01,1,1,1519
53402161,12,12101,2021,01,1,2,1648
53402161,12,12101,2021,01,2,0,1781
53402161,12,12101,2021,01,2,1,1575
53402161,12,12101,2021,01,2,2,1719
53402162,12,12101,2021,01,0,0,3132
53402162,12,12101,2021,01,0,1,2658
53402162,12,12101,2021,01,0,2,2829
53402162,12,12101,2021,01,1,0,2186
53402162,12,12101,2021,01,1,1,2366
53402162,12,12101,2021,01,1,2,2260
53402162,12,12101,2021,01,2,0,2552
53402162,12,12101,2021,01,2,1,2479
53402162,12,12101,2021,01,2,2,2480
53402170,12,12101,2021,01,0,0,3359
53402170,12,12101,2021,01,0,1,4078
53402170,12,12101,2021,01,0,2,3806
53402170,12,12101,2021,01,1,0,3080
53402170,12,12101,2021,01,1,1,3879
53402170,12,12101,2021,01,1,2,3522
53402170,12,12101,2021,01,2,0,3188
53402170,12,12101,2021,01,2,1,3956
53402170,12,12101,2021,01,2,2,3632
53402171,12,12101,2021,01,0,0,2858
53402171,12,12101,2021,01,0,1,3059
53402171,12,12101,2021,01,0,2,2948
53402171,12,12101,2021,01,1,0,2601
53402171,12,12101,2021,01,1,1,3157
53402171,12,12101,2021,01,1,2,2981
53402171,12,12101,2021,01,2,0,2701
53402171,12,12101,2021,01,2,1,3119
53402171,12,12101,2021,01,2,2,2968
53402172,12,12101,2021,01,0,0,3954
53402172,12,12101,2021,01,0,1,3529
53402172,12,12101,2021,01,0,2,3698
53402172,12,12101,2021,01,1,0,2995
53402172,12,12101,2021,01,1,1,3513
53402172,12,12101,2021,01,1,2,3302
53402172,12,12101,2021,01,2,0,3366
53402172,12,12101,2021,01,2,1,3519
53402172,12,12101,2021,01,2,2,3455
53402180,12,12101,2021,01,0,0,5379
53402180,12,12101,2021,01,0,1,6331
53402180,12,12101,2021,01,0,2,5995
53402180,12,12101,2021,01,1,0,4149
53402180,12,12101,2021,01,1,1,6169
53402180,12,12101,2021,01,1,2,5265
53402180,12,12101,2021,01,2,0,4625
53402180,12,12101,2021,01,2,1,6232
53402180,12,12101,2021,01,2,2,5547
53402181,12,12101,2021,01,0,0,2252
53402181,12,12101,2021,01,0,1,2198
53402181,12,12101,2021,01,0,2,2247
53402181,12,12101,2021,01,1,0,2883
53402181,12,12101,2021,01,1,1,2283
53402181,12,12101,2021,01,1,2,2699
53402181,12,12101,2021,01,2,0,2639
53402181,12,12101,2021,01,2,1,2250
53402181,12,12101,2021,01,2,2,2524
53402182,12,12101,2021,01,0,0,508
53402182,12,12101,2021,01,0,1,596
53402182,12,12101,2021,01,0,2,561
53402182,12,12101,2021,01,1,0,495
53402182,12,12101,2021,01,1,1,630
53402182,12,12101,2021,01,1,2,572
53402182,12,12101,2021,01,2,0,500
53402182,12,12101,2021,01,2,1,617
53402182,12,12101,2021,01,2,2,568
53402183,12,12101,2021,01,0,0,2456
53402183,12,12101,2021,01,0,1,2713
53402183,12,12101,2021,01,0,2,2748
53402183,12,12101,2021,01,1,0,2025
53402183,12,12101,2021,01,1,1,2795
53402183,12,12101,2021,01,1,2,2522
53402183,12,12101,2021,01,2,0,2192
53402183,12,12101,2021,01,2,1,2763
53402183,12,12101,2021,01,2,2,2609
53402190,12,12101,2021,01,0,0,13116
53402190,12,12101,2021,01,0,1,11148
53402190,12,12101,2021,01,0,2,11971
53402190,12,12101,2021,01,1,0,14404
53402190,12,12101,2021,01,1,1,12902
53402190,12,12101,2021,01,1,2,13940
53402190,12,12101,2021,01,2,0,13905
53402190,12,12101,2021,01,2,1,12223
53402190,12,12101,2021,01,2,2,13178
53402191,12,12101,2021,01,0,0,5529
53402191,12,12101,2021,01,0,1,6380
53402191,12,12101,2021,01,0,2,6103
53402191,12,12101,2021,01,1,0,4467
53402191,12,12101,2021,01,1,1,5975
53402191,12,12101,2021,01,1,2,5290
53402191,12,12101,2021,01,2,0,4878
53402191,12,12101,2021,01,2,1,6131
53402191,12,12101,2021,01,2,2,5605
53402192,12,12101,2021,01,0,0,1963
53402192,12,12101,2021,01,0,1,2239
53402192,12,12101,2021,01,0,2,2086
53402192,12,12101,2021,01,1,0,3692
53402192,12,12101,2021,01,1,1,2629
53402192,12,12101,2021,01,1,2,3024
53402192,12,12101,2021,01,2,0,3022
53402192,12,12101,2021,01,2,1,2478
53402192,12,12101,2021,01,2,2,2661
53402193,12,12101,2021,01,0,0,2748
53402193,12,12101,2021,01,0,1,2822
53402193,12,12101,2021,01,0,2,2757
53402193,12,12101,2021,01,1,0,2363
53402193,12,12101,2021,01,1,1,2515
53402193,12,12101,2021,01,1,2,2482
53402193,12,12101,2021,01,2,0,2512
53402193,12,12101,2021,01,2,1,2634
53402193,12,12101,2021,01,2,2,2588
53403007,12,12101,2021,01,0,0,76
53403007,12,12101,2021,01,0,1,114
53403007,12,12101,2021,01,0,2,87
53403007,12,12101,2021,01,1,0,102
53403007,12,12101,2021,01,1,1,217
53403007,12,12101,2021,01,1,2,142
53403007,12,12101,2021,01,2,0,92
53403007,12,12101,2021,01,2,1,177
53403007,12,12101,2021,01,2,2,120
53403008,12,12101,2021,01,0,0,33
53403008,12,12101,2021,01,0,1,48
53403008,12,12101,2021,01,0,2,47
53403008,12,12101,2021,01,1,0,55
53403008,12,12101,2021,01,1,1,29
53403008,12,12101,2021,01,1,2,33
53403008,12,12101,2021,01,2,0,46
53403008,12,12101,2021,01,2,1,37
53403008,12,12101,2021,01,2,2,38
53403009,12,12101,2021,01,0,0,5794
53403009,12,12101,2021,01,0,1,1303
53403009,12,12101,2021,01,0,2,3069
53403009,12,12101,2021,01,1,0,3912
53403009,12,12101,2021,01,1,1,1510
53403009,12,12101,2021,01,1,2,2572
53403009,12,12101,2021,01,2,0,4640
53403009,12,12101,2021,01,2,1,1430
53403009,12,12101,2021,01,2,2,2764
53403017,12,12101,2021,01,0,0,256
53403017,12,12101,2021,01,0,1,94
53403017,12,12101,2021,01,0,2,147
53403017,12,12101,2021,01,1,0,294
53403017,12,12101,2021,01,1,1,97
53403017,12,12101,2021,01,1,2,182
53403017,12,12101,2021,01,2,0,279
53403017,12,12101,2021,01,2,1,96
53403017,12,12101,2021,01,2,2,168
53403018,12,12101,2021,01,0,0,996
53403018,12,12101,2021,01,0,1,719
53403018,12,12101,2021,01,0,2,826
53403018,12,12101,2021,01,1,0,2100
53403018,12,12101,2021,01,1,1,959
53403018,12,12101,2021,01,1,2,1468
53403018,12,12101,2021,01,2,0,1673
53403018,12,12101,2021,01,2,1,866
53403018,12,12101,2021,01,2,2,1219
53403019,12,12101,2021,01,0,0,7464
53403019,12,12101,2021,01,0,1,7067
53403019,12,12101,2021,01,0,2,7262
53403019,12,12101,2021,01,1,0,6427
53403019,12,12101,2021,01,1,1,6953
53403019,12,12101,2021,01,1,2,6885
53403019,12,12101,2021,01,2,0,6829
53403019,12,12101,2021,01,2,1,6997
53403019,12,12101,2021,01,2,2,7031
53403028,12,12101,2021,01,0,0,13222
53403028,12,12101,2021,01,0,1,11010
53403028,12,12101,2021,01,0,2,12055
53403028,12,12101,2021,01,1,0,26751
53403028,12,12101,2021,01,1,1,12808
53403028,12,12101,2021,01,1,2,19230
53403028,12,12101,2021,01,2,0,21514
53403028,12,12101,2021,01,2,1,12112
53403028,12,12101,2021,01,2,2,16452
53403029,12,12101,2021,01,0,0,19462
53403029,12,12101,2021,01,0,1,19679
53403029,12,12101,2021,01,0,2,19629
53403029,12,12101,2021,01,1,0,35447
53403029,12,12101,2021,01,1,1,22110
53403029,12,12101,2021,01,1,2,27760
53403029,12,12101,2021,01,2,0,29259
53403029,12,12101,2021,01,2,1,21169
53403029,12,12101,2021,01,2,2,24612
53403038,12,12101,2021,01,0,0,15275
53403038,12,12101,2021,01,0,1,13709
53403038,12,12101,2021,01,0,2,14457
53403038,12,12101,2021,01,1,0,21874
53403038,12,12101,2021,01,1,1,15242
53403038,12,12101,2021,01,1,2,18674
53403038,12,12101,2021,01,2,0,19319
53403038,12,12101,2021,01,2,1,14649
53403038,12,12101,2021,01,2,2,17041
53403039,12,12101,2021,01,0,0,32885
53403039,12,12101,2021,01,0,1,12870
53403039,12,12101,2021,01,0,2,21211
53403039,12,12101,2021,01,1,0,49951
53403039,12,12101,2021,01,1,1,16288
53403039,12,12101,2021,01,1,2,31679
53403039,12,12101,2021,01,2,0,43345
53403039,12,12101,2021,01,2,1,14965
53403039,12,12101,2021,01,2,2,27627
53403048,12,12101,2021,01,0,0,10853
53403048,12,12101,2021,01,0,1,11337
53403048,12,12101,2021,01,0,2,11324
53403048,12,12101,2021,01,1,0,10366
53403048,12,12101,2021,01,1,1,11440
53403048,12,12101,2021,01,1,2,11123
53403048,12,12101,2021,01,2,0,10555
53403048,12,12101,2021,01,2,1,11400
53403048,12,12101,2021,01,2,2,11201
53403049,12,12101,2021,01,0,0,7935
53403049,12,12101,2021,01,0,1,8304
53403049,12,12101,2021,01,0,2,8082
53403049,12,12101,2021,01,1,0,8055
53403049,12,12101,2021,01,1,1,8783
53403049,12,12101,2021,01,1,2,8511
53403049,12,12101,2021,01,2,0,8009
53403049,12,12101,2021,01,2,1,8598
53403049,12,12101,2021,01,2,2,8345
53403100,12,12101,2021,01,0,0,10462
53403100,12,12101,2021,01,0,1,9985
53403100,12,12101,2021,01,0,2,10440
53403100,12,12101,2021,01,1,0,9505
53403100,12,12101,2021,01,1,1,10203
53403100,12,12101,2021,01,1,2,10123
53403100,12,12101,2021,01,2,0,9876
53403100,12,12101,2021,01,2,1,10119
53403100,12,12101,2021,01,2,2,10245
53403101,12,12101,2021,01,0,0,6131
53403101,12,12101,2021,01,0,1,8007
53403101,12,12101,2021,01,0,2,7327
53403101,12,12101,2021,01,1,0,4410
53403101,12,12101,2021,01,1,1,8116
53403101,12,12101,2021,01,1,2,6470
53403101,12,12101,2021,01,2,0,5076
53403101,12,12101,2021,01,2,1,8074
53403101,12,12101,2021,01,2,2,6802
53403102,12,12101,2021,01,0,0,4691
53403102,12,12101,2021,01,0,1,5671
53403102,12,12101,2021,01,0,2,5268
53403102,12,12101,2021,01,1,0,4343
53403102,12,12101,2021,01,1,1,5097
53403102,12,12101,2021,01,1,2,4672
53403102,12,12101,2021,01,2,0,4478
53403102,12,12101,2021,01,2,1,5319
53403102,12,12101,2021,01,2,2,4903
53403110,12,12101,2021,01,0,0,7503
53403110,12,12101,2021,01,0,1,7600
53403110,12,12101,2021,01,0,2,7539
53403110,12,12101,2021,01,1,0,6389
53403110,12,12101,2021,01,1,1,7458
53403110,12,12101,2021,01,1,2,6798
53403110,12,12101,2021,01,2,0,6820
53403110,12,12101,2021,01,2,1,7513
53403110,12,12101,2021,01,2,2,7085
53403111,12,12101,2021,01,0,0,4294
53403111,12,12101,2021,01,0,1,4132
53403111,12,12101,2021,01,0,2,4184
53403111,12,12101,2021,01,1,0,2538
53403111,12,12101,2021,01,1,1,4179
53403111,12,12101,2021,01,1,2,3419
53403111,12,12101,2021,01,2,0,3218
53403111,12,12101,2021,01,2,1,4160
53403111,12,12101,2021,01,2,2,3715
53403112,12,12101,2021,01,0,0,2573
53403112,12,12101,2021,01,0,1,3417
53403112,12,12101,2021,01,0,2,3136
53403112,12,12101,2021,01,1,0,1636
53403112,12,12101,2021,01,1,1,3161
53403112,12,12101,2021,01,1,2,2549
53403112,12,12101,2021,01,2,0,1999
53403112,12,12101,2021,01,2,1,3260
53403112,12,12101,2021,01,2,2,2776
53403120,12,12101,2021,01,0,0,5544
53403120,12,12101,2021,01,0,1,5538
53403120,12,12101,2021,01,0,2,5593
53403120,12,12101,2021,01,1,0,12764
53403120,12,12101,2021,01,1,1,7375
53403120,12,12101,2021,01,1,2,9409
53403120,12,12101,2021,01,2,0,9969
53403120,12,12101,2021,01,2,1,6664
53403120,12,12101,2021,01,2,2,7932
53403121,12,12101,2021,01,0,0,4206
53403121,12,12101,2021,01,0,1,4932
53403121,12,12101,2021,01,0,2,4573
53403121,12,12101,2021,01,1,0,4239
53403121,12,12101,2021,01,1,1,5080
53403121,12,12101,2021,01,1,2,4558
53403121,12,12101,2021,01,2,0,4226
53403121,12,12101,2021,01,2,1,5023
53403121,12,12101,2021,01,2,2,4564
53403130,12,12101,2021,01,0,0,8506
53403130,12,12101,2021,01,0,1,8829
53403130,12,12101,2021,01,0,2,8727
53403130,12,12101,2021,01,1,0,8631
53403130,12,12101,2021,01,1,1,8926
53403130,12,12101,2021,01,1,2,8703
53403130,12,12101,2021,01,2,0,8583
53403130,12,12101,2021,01,2,1,8889
53403130,12,12101,2021,01,2,2,8712
53403131,12,12101,2021,01,0,0,6526
53403131,12,12101,2021,01,0,1,5218
53403131,12,12101,2021,01,0,2,5849
53403131,12,12101,2021,01,1,0,6848
53403131,12,12101,2021,01,1,1,5257
53403131,12,12101,2021,01,1,2,6229
53403131,12,12101,2021,01,2,0,6723
53403131,12,12101,2021,01,2,1,5242
53403131,12,12101,2021,01,2,2,6082
53403075,12,12102,2021,01,0,0,10368
53403075,12,12102,2021,01,0,1,11674
53403075,12,12102,2021,01,0,2,11289
53403075,12,12102,2021,01,1,0,8980
53403075,12,12102,2021,01,1,1,11528
53403075,12,12102,2021,01,1,2,10359
53403075,12,12102,2021,01,2,0,9518
53403075,12,12102,2021,01,2,1,11585
53403075,12,12102,2021,01,2,2,10719
53403084,12,12102,2021,01,0,0,20254
53403084,12,12102,2021,01,0,1,19668
53403084,12,12102,2021,01,0,2,19988
53403084,12,12102,2021,01,1,0,16159
53403084,12,12102,2021,01,1,1,18167
53403084,12,12102,2021,01,1,2,17180
53403084,12,12102,2021,01,2,0,17744
53403084,12,12102,2021,01,2,1,18748
53403084,12,12102,2021,01,2,2,18267
53403085,12,12102,2021,01,0,0,10968
53403085,12,12102,2021,01,0,1,12467
53403085,12,12102,2021,01,0,2,11944
53403085,12,12102,2021,01,1,0,8692
53403085,12,12102,2021,01,1,1,12920
53403085,12,12102,2021,01,1,2,11157
53403085,12,12102,2021,01,2,0,9573
53403085,12,12102,2021,01,2,1,12745
53403085,12,12102,2021,01,2,2,11461
53403086,12,12102,2021,01,0,0,7427
53403086,12,12102,2021,01,0,1,8815
53403086,12,12102,2021,01,0,2,8293
53403086,12,12102,2021,01,1,0,5640
53403086,12,12102,2021,01,1,1,8443
53403086,12,12102,2021,01,1,2,7325
53403086,12,12102,2021,01,2,0,6332
53403086,12,12102,2021,01,2,1,8587
53403086,12,12102,2021,01,2,2,7700
53403087,12,12102,2021,01,0,0,8465
53403087,12,12102,2021,01,0,1,10005
53403087,12,12102,2021,01,0,2,9418
53403087,12,12102,2021,01,1,0,6300
53403087,12,12102,2021,01,1,1,9587
53403087,12,12102,2021,01,1,2,8172
53403087,12,12102,2021,01,2,0,7138
53403087,12,12102,2021,01,2,1,9749
53403087,12,12102,2021,01,2,2,8654
53403094,12,12102,2021,01,0,0,10963
53403094,12,12102,2021,01,0,1,12531
53403094,12,12102,2021,01,0,2,11935
53403094,12,12102,2021,01,1,0,11396
53403094,12,12102,2021,01,1,1,13510
53403094,12,12102,2021,01,1,2,12655
53403094,12,12102,2021,01,2,0,11228
53403094,12,12102,2021,01,2,1,13131
53403094,12,12102,2021,01,2,2,12376
53403095,12,12102,2021,01,0,0,7352
53403095,12,12102,2021,01,0,1,9095
53403095,12,12102,2021,01,0,2,8281
53403095,12,12102,2021,01,1,0,6026
53403095,12,12102,2021,01,1,1,8490
53403095,12,12102,2021,01,1,2,7212
53403095,12,12102,2021,01,2,0,6539
53403095,12,12102,2021,01,2,1,8724
53403095,12,12102,2021,01,2,2,7626
53403096,12,12102,2021,01,0,0,5094
53403096,12,12102,2021,01,0,1,5341
53403096,12,12102,2021,01,0,2,5286
53403096,12,12102,2021,01,1,0,4151
53403096,12,12102,2021,01,1,1,5250
53403096,12,12102,2021,01,1,2,4746
53403096,12,12102,2021,01,2,0,4516
53403096,12,12102,2021,01,2,1,5286
53403096,12,12102,2021,01,2,2,4955
53403097,12,12102,2021,01,0,0,5422
53403097,12,12102,2021,01,0,1,6114
53403097,12,12102,2021,01,0,2,5864
53403097,12,12102,2021,01,1,0,4645
53403097,12,12102,2021,01,1,1,5860
53403097,12,12102,2021,01,1,2,5194
53403097,12,12102,2021,01,2,0,4946
53403097,12,12102,2021,01,2,1,5959
53403097,12,12102,2021,01,2,2,5453
53404003,12,12102,2021,01,0,0,17690
53404003,12,12102,2021,01,0,1,20188
53404003,12,12102,2021,01,0,2,19462
53404003,12,12102,2021,01,1,0,16211
53404003,12,12102,2021,01,1,1,20464
53404003,12,12102,2021,01,1,2,18806
53404003,12,12102,2021,01,2,0,16783
53404003,12,12102,2021,01,2,1,20358
53404003,12,12102,2021,01,2,2,19060
53404004,12,12102,2021,01,0,0,4068
53404004,12,12102,2021,01,0,1,4551
53404004,12,12102,2021,01,0,2,4349
53404004,12,12102,2021,01,1,0,4213
53404004,12,12102,2021,01,1,1,4690
53404004,12,12102,2021,01,1,2,4387
53404004,12,12102,2021,01,2,0,4157
53404004,12,12102,2021,01,2,1,4636
53404004,12,12102,2021,01,2,2,4372
53404005,12,12102,2021,01,0,0,1828
53404005,12,12102,2021,01,0,1,1039
53404005,12,12102,2021,01,0,2,1371
53404005,12,12102,2021,01,1,0,1804
53404005,12,12102,2021,01,1,1,1062
53404005,12,12102,2021,01,1,2,1427
53404005,12,12102,2021,01,2,0,1813
53404005,12,12102,2021,01,2,1,1053
53404005,12,12102,2021,01,2,2,1405
53404006,12,12102,2021,01,0,0,221
53404006,12,12102,2021,01,0,1,110
53404006,12,12102,2021,01,0,2,165
53404006,12,12102,2021,01,1,0,174
53404006,12,12102,2021,01,1,1,189
53404006,12,12102,2021,01,1,2,169
53404006,12,12102,2021,01,2,0,193
53404006,12,12102,2021,01,2,1,159
53404006,12,12102,2021,01,2,2,167
53404007,12,12102,2021,01,0,0,2431
53404007,12,12102,2021,01,0,1,2342
53404007,12,12102,2021,01,0,2,2384
53404007,12,12102,2021,01,1,0,2307
53404007,12,12102,2021,01,1,1,2592
53404007,12,12102,2021,01,1,2,2401
53404007,12,12102,2021,01,2,0,2355
53404007,12,12102,2021,01,2,1,2495
53404007,12,12102,2021,01,2,2,2395
53404008,12,12102,2021,01,0,0,735
53404008,12,12102,2021,01,0,1,489
53404008,12,12102,2021,01,0,2,635
53404008,12,12102,2021,01,1,0,643
53404008,12,12102,2021,01,1,1,582
53404008,12,12102,2021,01,1,2,602
53404008,12,12102,2021,01,2,0,679
53404008,12,12102,2021,01,2,1,546
53404008,12,12102,2021,01,2,2,615
53404015,12,12102,2021,01,0,0,3737
53404015,12,12102,2021,01,0,1,4672
53404015,12,12102,2021,01,0,2,4321
53404015,12,12102,2021,01,1,0,2971
53404015,12,12102,2021,01,1,1,4573
53404015,12,12102,2021,01,1,2,3940
53404015,12,12102,2021,01,2,0,3268
53404015,12,12102,2021,01,2,1,4611
53404015,12,12102,2021,01,2,2,4088
53404016,12,12102,2021,01,0,0,583
53404016,12,12102,2021,01,0,1,504
53404016,12,12102,2021,01,0,2,515
53404016,12,12102,2021,01,1,0,1076
53404016,12,12102,2021,01,1,1,668
53404016,12,12102,2021,01,1,2,793
53404016,12,12102,2021,01,2,0,885
53404016,12,12102,2021,01,2,1,604
53404016,12,12102,2021,01,2,2,685
53404017,12,12102,2021,01,0,0,1859
53404017,12,12102,2021,01,0,1,1645
53404017,12,12102,2021,01,0,2,1762
53404017,12,12102,2021,01,1,0,2208
53404017,12,12102,2021,01,1,1,1704
53404017,12,12102,2021,01,1,2,1990
53404017,12,12102,2021,01,2,0,2073
53404017,12,12102,2021,01,2,1,1681
53404017,12,12102,2021,01,2,2,1901
53404018,12,12102,2021,01,0,0,1580
53404018,12,12102,2021,01,0,1,1555
53404018,12,12102,2021,01,0,2,1613
53404018,12,12102,2021,01,1,0,2940
53404018,12,12102,2021,01,1,1,1804
53404018,12,12102,2021,01,1,2,2404
53404018,12,12102,2021,01,2,0,2414
53404018,12,12102,2021,01,2,1,1707
53404018,12,12102,2021,01,2,2,2098
53404019,12,12102,2021,01,0,0,2052
53404019,12,12102,2021,01,0,1,1626
53404019,12,12102,2021,01,0,2,1823
53404019,12,12102,2021,01,1,0,2122
53404019,12,12102,2021,01,1,1,1541
53404019,12,12102,2021,01,1,2,1870
53404019,12,12102,2021,01,2,0,2095
53404019,12,12102,2021,01,2,1,1574
53404019,12,12102,2021,01,2,2,1852
53404026,12,12102,2021,01,0,0,4821
53404026,12,12102,2021,01,0,1,5256
53404026,12,12102,2021,01,0,2,4970
53404026,12,12102,2021,01,1,0,3418
53404026,12,12102,2021,01,1,1,4679
53404026,12,12102,2021,01,1,2,4206
53404026,12,12102,2021,01,2,0,3961
53404026,12,12102,2021,01,2,1,4902
53404026,12,12102,2021,01,2,2,4502
53404027,12,12102,2021,01,0,0,6243
53404027,12,12102,2021,01,0,1,6720
53404027,12,12102,2021,01,0,2,6486
53404027,12,12102,2021,01,1,0,4619
53404027,12,12102,2021,01,1,1,6218
53404027,12,12102,2021,01,1,2,5378
53404027,12,12102,2021,01,2,0,5248
53404027,12,12102,2021,01,2,1,6412
53404027,12,12102,2021,01,2,2,5807
53404028,12,12102,2021,01,0,0,433
53404028,12,12102,2021,01,0,1,185
53404028,12,12102,2021,01,0,2,287
53404028,12,12102,2021,01,1,0,1201
53404028,12,12102,2021,01,1,1,314
53404028,12,12102,2021,01,1,2,639
53404028,12,12102,2021,01,2,0,904
53404028,12,12102,2021,01,2,1,264
53404028,12,12102,2021,01,2,2,503
53404029,12,12102,2021,01,0,0,1409
53404029,12,12102,2021,01,0,1,1111
53404029,12,12102,2021,01,0,2,1280
53404029,12,12102,2021,01,1,0,2331
53404029,12,12102,2021,01,1,1,1336
53404029,12,12102,2021,01,1,2,1800
53404029,12,12102,2021,01,2,0,1974
53404029,12,12102,2021,01,2,1,1249
53404029,12,12102,2021,01,2,2,1599
53404038,12,12102,2021,01,0,0,792
53404038,12,12102,2021,01,0,1,785
53404038,12,12102,2021,01,0,2,748
53404038,12,12102,2021,01,1,0,707
53404038,12,12102,2021,01,1,1,706
53404038,12,12102,2021,01,1,2,729
53404038,12,12102,2021,01,2,0,740
53404038,12,12102,2021,01,2,1,737
53404038,12,12102,2021,01,2,2,736
53404039,12,12102,2021,01,0,0,2565
53404039,12,12102,2021,01,0,1,2701
53404039,12,12102,2021,01,0,2,2666
53404039,12,12102,2021,01,1,0,2184
53404039,12,12102,2021,01,1,1,2589
53404039,12,12102,2021,01,1,2,2288
53404039,12,12102,2021,01,2,0,2331
53404039,12,12102,2021,01,2,1,2632
53404039,12,12102,2021,01,2,2,2434
53404048,12,12102,2021,01,0,0,2150
53404048,12,12102,2021,01,0,1,2690
53404048,12,12102,2021,01,0,2,2519
53404048,12,12102,2021,01,1,0,1281
53404048,12,12102,2021,01,1,1,2322
53404048,12,12102,2021,01,1,2,1899
53404048,12,12102,2021,01,2,0,1618
