mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53402160,12,12101,2021,11,0,2,6028
53402160,12,12101,2021,11,1,0,4048
53402160,12,12101,2021,11,1,1,6243
53402160,12,12101,2021,11,1,2,5222
53402160,12,12101,2021,11,2,0,4533
53402160,12,12101,2021,11,2,1,6200
53402160,12,12101,2021,11,2,2,5490
53402161,12,12101,2021,11,0,0,1703
53402161,12,12101,2021,11,0,1,1447
53402161,12,12101,2021,11,0,2,1553
53402161,12,12101,2021,11,1,0,1604
53402161,12,12101,2021,11,1,1,1217
53402161,12,12101,2021,11,1,2,1420
53402161,12,12101,2021,11,2,0,1637
53402161,12,12101,2021,11,2,1,1293
53402161,12,12101,2021,11,2,2,1465
53402162,12,12101,2021,11,0,0,3142
53402162,12,12101,2021,11,0,1,2468
53402162,12,12101,2021,11,0,2,2690
53402162,12,12101,2021,11,1,0,2303
53402162,12,12101,2021,11,1,1,2136
53402162,12,12101,2021,11,1,2,2195
53402162,12,12101,2021,11,2,0,2582
53402162,12,12101,2021,11,2,1,2246
53402162,12,12101,2021,11,2,2,2360
53402170,12,12101,2021,11,0,0,3262
53402170,12,12101,2021,11,0,1,4455
53402170,12,12101,2021,11,0,2,4043
53402170,12,12101,2021,11,1,0,3221
53402170,12,12101,2021,11,1,1,4092
53402170,12,12101,2021,11,1,2,3740
53402170,12,12101,2021,11,2,0,3235
53402170,12,12101,2021,11,2,1,4213
53402170,12,12101,2021,11,2,2,3841
53402171,12,12101,2021,11,0,0,3023
53402171,12,12101,2021,11,0,1,2721
53402171,12,12101,2021,11,0,2,2841
53402171,12,12101,2021,11,1,0,2672
53402171,12,12101,2021,11,1,1,2705
53402171,12,12101,2021,11,1,2,2725
53402171,12,12101,2021,11,2,0,2789
53402171,12,12101,2021,11,2,1,2711
53402171,12,12101,2021,11,2,2,2764
53402172,12,12101,2021,11,0,0,3523
53402172,12,12101,2021,11,0,1,3592
53402172,12,12101,2021,11,0,2,3515
53402172,12,12101,2021,11,1,0,3438
53402172,12,12101,2021,11,1,1,3295
53402172,12,12101,2021,11,1,2,3290
53402172,12,12101,2021,11,2,0,3466
53402172,12,12101,2021,11,2,1,3394
53402172,12,12101,2021,11,2,2,3365
53402180,12,12101,2021,11,0,0,5119
53402180,12,12101,2021,11,0,1,5596
53402180,12,12101,2021,11,0,2,5396
53402180,12,12101,2021,11,1,0,3757
53402180,12,12101,2021,11,1,1,5394
53402180,12,12101,2021,11,1,2,4598
53402180,12,12101,2021,11,2,0,4211
53402180,12,12101,2021,11,2,1,5462
53402180,12,12101,2021,11,2,2,4864
53402181,12,12101,2021,11,0,0,2092
53402181,12,12101,2021,11,0,1,2312
53402181,12,12101,2021,11,0,2,2259
53402181,12,12101,2021,11,1,0,2396
53402181,12,12101,2021,11,1,1,2380
53402181,12,12101,2021,11,1,2,2446
53402181,12,12101,2021,11,2,0,2294
53402181,12,12101,2021,11,2,1,2357
53402181,12,12101,2021,11,2,2,2384
53402182,12,12101,2021,11,0,0,638
53402182,12,12101,2021,11,0,1,776
53402182,12,12101,2021,11,0,2,677
53402182,12,12101,2021,11,1,0,599
53402182,12,12101,2021,11,1,1,779
53402182,12,12101,2021,11,1,2,701
53402182,12,12101,2021,11,2,0,612
53402182,12,12101,2021,11,2,1,778
53402182,12,12101,2021,11,2,2,693
53402183,12,12101,2021,11,0,0,2600
53402183,12,12101,2021,11,0,1,3118
53402183,12,12101,2021,11,0,2,2934
53402183,12,12101,2021,11,1,0,1758
53402183,12,12101,2021,11,1,1,2855
53402183,12,12101,2021,11,1,2,2399
53402183,12,12101,2021,11,2,0,2039
53402183,12,12101,2021,11,2,1,2943
53402183,12,12101,2021,11,2,2,2577
53402190,12,12101,2021,11,0,0,14266
53402190,12,12101,2021,11,0,1,11823
53402190,12,12101,2021,11,0,2,13054
53402190,12,12101,2021,11,1,0,13607
53402190,12,12101,2021,11,1,1,12120
53402190,12,12101,2021,11,1,2,13346
53402190,12,12101,2021,11,2,0,13827
53402190,12,12101,2021,11,2,1,12021
53402190,12,12101,2021,11,2,2,13249
53402191,12,12101,2021,11,0,0,4422
53402191,12,12101,2021,11,0,1,5364
53402191,12,12101,2021,11,0,2,5091
53402191,12,12101,2021,11,1,0,3305
53402191,12,12101,2021,11,1,1,5016
53402191,12,12101,2021,11,1,2,4178
53402191,12,12101,2021,11,2,0,3678
53402191,12,12101,2021,11,2,1,5132
53402191,12,12101,2021,11,2,2,4483
53402192,12,12101,2021,11,0,0,1543
53402192,12,12101,2021,11,0,1,2043
53402192,12,12101,2021,11,0,2,1850
53402192,12,12101,2021,11,1,0,4032
53402192,12,12101,2021,11,1,1,2718
53402192,12,12101,2021,11,1,2,3151
53402192,12,12101,2021,11,2,0,3202
53402192,12,12101,2021,11,2,1,2493
53402192,12,12101,2021,11,2,2,2717
53402193,12,12101,2021,11,0,0,2875
53402193,12,12101,2021,11,0,1,2657
53402193,12,12101,2021,11,0,2,2720
53402193,12,12101,2021,11,1,0,2582
53402193,12,12101,2021,11,1,1,2501
53402193,12,12101,2021,11,1,2,2574
53402193,12,12101,2021,11,2,0,2679
53402193,12,12101,2021,11,2,1,2553
53402193,12,12101,2021,11,2,2,2623
53403007,12,12101,2021,11,0,0,152
53403007,12,12101,2021,11,0,1,69
53403007,12,12101,2021,11,0,2,131
53403007,12,12101,2021,11,1,0,241
53403007,12,12101,2021,11,1,1,137
53403007,12,12101,2021,11,1,2,187
53403007,12,12101,2021,11,2,0,212
53403007,12,12101,2021,11,2,1,114
53403007,12,12101,2021,11,2,2,168
53403008,12,12101,2021,11,0,0,62
53403008,12,12101,2021,11,0,1,98
53403008,12,12101,2021,11,0,2,61
53403008,12,12101,2021,11,1,0,63
53403008,12,12101,2021,11,1,1,20
53403008,12,12101,2021,11,1,2,51
53403008,12,12101,2021,11,2,0,63
53403008,12,12101,2021,11,2,1,46
53403008,12,12101,2021,11,2,2,55
53403009,12,12101,2021,11,0,0,6819
53403009,12,12101,2021,11,0,1,2121
53403009,12,12101,2021,11,0,2,3872
53403009,12,12101,2021,11,1,0,4850
53403009,12,12101,2021,11,1,1,2192
53403009,12,12101,2021,11,1,2,3319
53403009,12,12101,2021,11,2,0,5506
53403009,12,12101,2021,11,2,1,2168
53403009,12,12101,2021,11,2,2,3503
53403017,12,12101,2021,11,0,0,445
53403017,12,12101,2021,11,0,1,123
53403017,12,12101,2021,11,0,2,271
53403017,12,12101,2021,11,1,0,230
53403017,12,12101,2021,11,1,1,103
53403017,12,12101,2021,11,1,2,159
53403017,12,12101,2021,11,2,0,301
53403017,12,12101,2021,11,2,1,110
53403017,12,12101,2021,11,2,2,197
53403018,12,12101,2021,11,0,0,1172
53403018,12,12101,2021,11,0,1,885
53403018,12,12101,2021,11,0,2,1004
53403018,12,12101,2021,11,1,0,1994
53403018,12,12101,2021,11,1,1,1105
53403018,12,12101,2021,11,1,2,1474
53403018,12,12101,2021,11,2,0,1720
53403018,12,12101,2021,11,2,1,1032
53403018,12,12101,2021,11,2,2,1318
53403019,12,12101,2021,11,0,0,8107
53403019,12,12101,2021,11,0,1,6483
53403019,12,12101,2021,11,0,2,7158
53403019,12,12101,2021,11,1,0,6575
53403019,12,12101,2021,11,1,1,6558
53403019,12,12101,2021,11,1,2,6732
53403019,12,12101,2021,11,2,0,7086
53403019,12,12101,2021,11,2,1,6533
53403019,12,12101,2021,11,2,2,6874
53403028,12,12101,2021,11,0,0,14804
53403028,12,12101,2021,11,0,1,12523
53403028,12,12101,2021,11,0,2,13661
53403028,12,12101,2021,11,1,0,24696
53403028,12,12101,2021,11,1,1,13989
53403028,12,12101,2021,11,1,2,18837
53403028,12,12101,2021,11,2,0,21399
53403028,12,12101,2021,11,2,1,13500
53403028,12,12101,2021,11,2,2,17111
53403029,12,12101,2021,11,0,0,22266
53403029,12,12101,2021,11,0,1,21790
53403029,12,12101,2021,11,0,2,21716
53403029,12,12101,2021,11,1,0,34019
53403029,12,12101,2021,11,1,1,22948
53403029,12,12101,2021,11,1,2,27988
53403029,12,12101,2021,11,2,0,30102
53403029,12,12101,2021,11,2,1,22562
53403029,12,12101,2021,11,2,2,25897
53403038,12,12101,2021,11,0,0,16460
53403038,12,12101,2021,11,0,1,15453
53403038,12,12101,2021,11,0,2,15964
53403038,12,12101,2021,11,1,0,24603
53403038,12,12101,2021,11,1,1,17680
53403038,12,12101,2021,11,1,2,21215
53403038,12,12101,2021,11,2,0,21889
53403038,12,12101,2021,11,2,1,16937
53403038,12,12101,2021,11,2,2,19465
53403039,12,12101,2021,11,0,0,39062
53403039,12,12101,2021,11,0,1,19372
53403039,12,12101,2021,11,0,2,27906
53403039,12,12101,2021,11,1,0,48732
53403039,12,12101,2021,11,1,1,20290
53403039,12,12101,2021,11,1,2,34810
53403039,12,12101,2021,11,2,0,45509
53403039,12,12101,2021,11,2,1,19984
53403039,12,12101,2021,11,2,2,32508
53403048,12,12101,2021,11,0,0,10709
53403048,12,12101,2021,11,0,1,10890
53403048,12,12101,2021,11,0,2,10985
53403048,12,12101,2021,11,1,0,10084
53403048,12,12101,2021,11,1,1,11395
53403048,12,12101,2021,11,1,2,10827
53403048,12,12101,2021,11,2,0,10293
53403048,12,12101,2021,11,2,1,11227
53403048,12,12101,2021,11,2,2,10880
53403049,12,12101,2021,11,0,0,8388
53403049,12,12101,2021,11,0,1,8150
53403049,12,12101,2021,11,0,2,8155
53403049,12,12101,2021,11,1,0,7213
53403049,12,12101,2021,11,1,1,8295
53403049,12,12101,2021,11,1,2,7654
53403049,12,12101,2021,11,2,0,7605
53403049,12,12101,2021,11,2,1,8246
53403049,12,12101,2021,11,2,2,7821
53403100,12,12101,2021,11,0,0,10216
53403100,12,12101,2021,11,0,1,10163
53403100,12,12101,2021,11,0,2,10322
53403100,12,12101,2021,11,1,0,9021
53403100,12,12101,2021,11,1,1,9877
53403100,12,12101,2021,11,1,2,9637
53403100,12,12101,2021,11,2,0,9419
53403100,12,12101,2021,11,2,1,9972
53403100,12,12101,2021,11,2,2,9866
53403101,12,12101,2021,11,0,0,5265
53403101,12,12101,2021,11,0,1,8760
53403101,12,12101,2021,11,0,2,7370
53403101,12,12101,2021,11,1,0,4326
53403101,12,12101,2021,11,1,1,8651
53403101,12,12101,2021,11,1,2,6683
53403101,12,12101,2021,11,2,0,4639
53403101,12,12101,2021,11,2,1,8687
53403101,12,12101,2021,11,2,2,6912
53403102,12,12101,2021,11,0,0,3854
53403102,12,12101,2021,11,0,1,4556
53403102,12,12101,2021,11,0,2,4304
53403102,12,12101,2021,11,1,0,3928
53403102,12,12101,2021,11,1,1,4825
53403102,12,12101,2021,11,1,2,4446
53403102,12,12101,2021,11,2,0,3904
53403102,12,12101,2021,11,2,1,4735
53403102,12,12101,2021,11,2,2,4399
53403110,12,12101,2021,11,0,0,6837
53403110,12,12101,2021,11,0,1,7283
53403110,12,12101,2021,11,0,2,7181
53403110,12,12101,2021,11,1,0,5391
53403110,12,12101,2021,11,1,1,7129
53403110,12,12101,2021,11,1,2,6095
53403110,12,12101,2021,11,2,0,5873
53403110,12,12101,2021,11,2,1,7181
53403110,12,12101,2021,11,2,2,6457
53403111,12,12101,2021,11,0,0,5098
53403111,12,12101,2021,11,0,1,4026
53403111,12,12101,2021,11,0,2,4378
53403111,12,12101,2021,11,1,0,2942
53403111,12,12101,2021,11,1,1,3589
53403111,12,12101,2021,11,1,2,3281
53403111,12,12101,2021,11,2,0,3661
53403111,12,12101,2021,11,2,1,3735
53403111,12,12101,2021,11,2,2,3647
53403112,12,12101,2021,11,0,0,1862
53403112,12,12101,2021,11,0,1,2512
53403112,12,12101,2021,11,0,2,2317
53403112,12,12101,2021,11,1,0,1854
53403112,12,12101,2021,11,1,1,2804
53403112,12,12101,2021,11,1,2,2357
53403112,12,12101,2021,11,2,0,1857
53403112,12,12101,2021,11,2,1,2706
53403112,12,12101,2021,11,2,2,2344
53403120,12,12101,2021,11,0,0,5936
53403120,12,12101,2021,11,0,1,5585
53403120,12,12101,2021,11,0,2,5585
53403120,12,12101,2021,11,1,0,13076
53403120,12,12101,2021,11,1,1,8062
53403120,12,12101,2021,11,1,2,9872
53403120,12,12101,2021,11,2,0,10696
53403120,12,12101,2021,11,2,1,7236
53403120,12,12101,2021,11,2,2,8443
53403121,12,12101,2021,11,0,0,4460
53403121,12,12101,2021,11,0,1,5092
53403121,12,12101,2021,11,0,2,4740
53403121,12,12101,2021,11,1,0,4406
53403121,12,12101,2021,11,1,1,5164
53403121,12,12101,2021,11,1,2,4652
53403121,12,12101,2021,11,2,0,4424
53403121,12,12101,2021,11,2,1,5140
53403121,12,12101,2021,11,2,2,4681
53403130,12,12101,2021,11,0,0,6422
53403130,12,12101,2021,11,0,1,7183
53403130,12,12101,2021,11,0,2,6866
53403130,12,12101,2021,11,1,0,7344
53403130,12,12101,2021,11,1,1,7582
53403130,12,12101,2021,11,1,2,7425
53403130,12,12101,2021,11,2,0,7036
53403130,12,12101,2021,11,2,1,7449
53403130,12,12101,2021,11,2,2,7238
53403131,12,12101,2021,11,0,0,6159
53403131,12,12101,2021,11,0,1,5194
53403131,12,12101,2021,11,0,2,5663
53403131,12,12101,2021,11,1,0,6504
53403131,12,12101,2021,11,1,1,5193
53403131,12,12101,2021,11,1,2,5921
53403131,12,12101,2021,11,2,0,6389
53403131,12,12101,2021,11,2,1,5193
53403131,12,12101,2021,11,2,2,5835
53403075,12,12102,2021,11,0,0,8457
53403075,12,12102,2021,11,0,1,11271
53403075,12,12102,2021,11,0,2,10155
53403075,12,12102,2021,11,1,0,7524
53403075,12,12102,2021,11,1,1,11106
53403075,12,12102,2021,11,1,2,9365
53403075,12,12102,2021,11,2,0,7835
53403075,12,12102,2021,11,2,1,11161
53403075,12,12102,2021,11,2,2,9629
53403084,12,12102,2021,11,0,0,17712
53403084,12,12102,2021,11,0,1,17989
53403084,12,12102,2021,11,0,2,17919
53403084,12,12102,2021,11,1,0,15015
53403084,12,12102,2021,11,1,1,16920
53403084,12,12102,2021,11,1,2,16091
53403084,12,12102,2021,11,2,0,15914
53403084,12,12102,2021,11,2,1,17277
53403084,12,12102,2021,11,2,2,16701
53403085,12,12102,2021,11,0,0,9762
53403085,12,12102,2021,11,0,1,13091
53403085,12,12102,2021,11,0,2,11891
53403085,12,12102,2021,11,1,0,7763
53403085,12,12102,2021,11,1,1,13374
53403085,12,12102,2021,11,1,2,10821
53403085,12,12102,2021,11,2,0,8429
53403085,12,12102,2021,11,2,1,13279
53403085,12,12102,2021,11,2,2,11178
53403086,12,12102,2021,11,0,0,6485
53403086,12,12102,2021,11,0,1,8134
53403086,12,12102,2021,11,0,2,7471
53403086,12,12102,2021,11,1,0,4280
53403086,12,12102,2021,11,1,1,7797
53403086,12,12102,2021,11,1,2,6142
53403086,12,12102,2021,11,2,0,5015
53403086,12,12102,2021,11,2,1,7910
53403086,12,12102,2021,11,2,2,6585
53403087,12,12102,2021,11,0,0,7465
53403087,12,12102,2021,11,0,1,9151
53403087,12,12102,2021,11,0,2,8572
53403087,12,12102,2021,11,1,0,5309
53403087,12,12102,2021,11,1,1,8613
53403087,12,12102,2021,11,1,2,7016
53403087,12,12102,2021,11,2,0,6027
53403087,12,12102,2021,11,2,1,8792
53403087,12,12102,2021,11,2,2,7534
53403094,12,12102,2021,11,0,0,11841
53403094,12,12102,2021,11,0,1,14090
53403094,12,12102,2021,11,0,2,13324
53403094,12,12102,2021,11,1,0,10649
53403094,12,12102,2021,11,1,1,14351
53403094,12,12102,2021,11,1,2,12957
53403094,12,12102,2021,11,2,0,11046
53403094,12,12102,2021,11,2,1,14264
53403094,12,12102,2021,11,2,2,13079
53403095,12,12102,2021,11,0,0,7049
53403095,12,12102,2021,11,0,1,8720
53403095,12,12102,2021,11,0,2,7991
53403095,12,12102,2021,11,1,0,5176
53403095,12,12102,2021,11,1,1,7727
53403095,12,12102,2021,11,1,2,6686
53403095,12,12102,2021,11,2,0,5801
53403095,12,12102,2021,11,2,1,8058
53403095,12,12102,2021,11,2,2,7121
53403096,12,12102,2021,11,0,0,4249
53403096,12,12102,2021,11,0,1,4805
53403096,12,12102,2021,11,0,2,4692
53403096,12,12102,2021,11,1,0,3239
53403096,12,12102,2021,11,1,1,4777
53403096,12,12102,2021,11,1,2,3962
53403096,12,12102,2021,11,2,0,3575
53403096,12,12102,2021,11,2,1,4786
53403096,12,12102,2021,11,2,2,4206
53403097,12,12102,2021,11,0,0,4778
53403097,12,12102,2021,11,0,1,4959
53403097,12,12102,2021,11,0,2,5048
53403097,12,12102,2021,11,1,0,3701
53403097,12,12102,2021,11,1,1,5123
53403097,12,12102,2021,11,1,2,4372
53403097,12,12102,2021,11,2,0,4060
53403097,12,12102,2021,11,2,1,5068
53403097,12,12102,2021,11,2,2,4597
53404003,12,12102,2021,11,0,0,16516
53404003,12,12102,2021,11,0,1,18600
53404003,12,12102,2021,11,0,2,17885
53404003,12,12102,2021,11,1,0,14961
53404003,12,12102,2021,11,1,1,19085
53404003,12,12102,2021,11,1,2,17512
53404003,12,12102,2021,11,2,0,15479
53404003,12,12102,2021,11,2,1,18924
53404003,12,12102,2021,11,2,2,17636
53404004,12,12102,2021,11,0,0,4326
53404004,12,12102,2021,11,0,1,5102
53404004,12,12102,2021,11,0,2,4554
53404004,12,12102,2021,11,1,0,4123
53404004,12,12102,2021,11,1,1,4902
53404004,12,12102,2021,11,1,2,4252
53404004,12,12102,2021,11,2,0,4190
53404004,12,12102,2021,11,2,1,4969
53404004,12,12102,2021,11,2,2,4353
53404005,12,12102,2021,11,0,0,2038
53404005,12,12102,2021,11,0,1,1167
53404005,12,12102,2021,11,0,2,1581
53404005,12,12102,2021,11,1,0,1797
53404005,12,12102,2021,11,1,1,1189
53404005,12,12102,2021,11,1,2,1524
53404005,12,12102,2021,11,2,0,1877
53404005,12,12102,2021,11,2,1,1182
53404005,12,12102,2021,11,2,2,1543
53404006,12,12102,2021,11,0,0,244
53404006,12,12102,2021,11,0,1,245
53404006,12,12102,2021,11,0,2,208
53404006,12,12102,2021,11,1,0,242
53404006,12,12102,2021,11,1,1,269
53404006,12,12102,2021,11,1,2,221
53404006,12,12102,2021,11,2,0,243
53404006,12,12102,2021,11,2,1,261
53404006,12,12102,2021,11,2,2,217
53404007,12,12102,2021,11,0,0,1982
53404007,12,12102,2021,11,0,1,2223
53404007,12,12102,2021,11,0,2,2100
53404007,12,12102,2021,11,1,0,1970
53404007,12,12102,2021,11,1,1,2281
53404007,12,12102,2021,11,1,2,2171
53404007,12,12102,2021,11,2,0,1974
53404007,12,12102,2021,11,2,1,2262
53404007,12,12102,2021,11,2,2,2148
53404008,12,12102,2021,11,0,0,779
53404008,12,12102,2021,11,0,1,616
53404008,12,12102,2021,11,0,2,746
53404008,12,12102,2021,11,1,0,759
53404008,12,12102,2021,11,1,1,725
53404008,12,12102,2021,11,1,2,799
53404008,12,12102,2021,11,2,0,765
53404008,12,12102,2021,11,2,1,688
53404008,12,12102,2021,11,2,2,781
53404015,12,12102,2021,11,0,0,3899
53404015,12,12102,2021,11,0,1,4819
53404015,12,12102,2021,11,0,2,4433
53404015,12,12102,2021,11,1,0,2851
53404015,12,12102,2021,11,1,1,4631
53404015,12,12102,2021,11,1,2,3886
53404015,12,12102,2021,11,2,0,3200
53404015,12,12102,2021,11,2,1,4693
53404015,12,12102,2021,11,2,2,4068
53404016,12,12102,2021,11,0,0,884
53404016,12,12102,2021,11,0,1,542
53404016,12,12102,2021,11,0,2,646
53404016,12,12102,2021,11,1,0,759
53404016,12,12102,2021,11,1,1,500
53404016,12,12102,2021,11,1,2,606
53404016,12,12102,2021,11,2,0,800
53404016,12,12102,2021,11,2,1,514
53404016,12,12102,2021,11,2,2,619
53404017,12,12102,2021,11,0,0,2196
53404017,12,12102,2021,11,0,1,1513
53404017,12,12102,2021,11,0,2,1819
53404017,12,12102,2021,11,1,0,2051
53404017,12,12102,2021,11,1,1,1327
53404017,12,12102,2021,11,1,2,1774
53404017,12,12102,2021,11,2,0,2099
53404017,12,12102,2021,11,2,1,1389
53404017,12,12102,2021,11,2,2,1789
53404018,12,12102,2021,11,0,0,1594
53404018,12,12102,2021,11,0,1,1793
53404018,12,12102,2021,11,0,2,1757
53404018,12,12102,2021,11,1,0,2703
53404018,12,12102,2021,11,1,1,2136
53404018,12,12102,2021,11,1,2,2424
53404018,12,12102,2021,11,2,0,2333
53404018,12,12102,2021,11,2,1,2022
53404018,12,12102,2021,11,2,2,2202
53404019,12,12102,2021,11,0,0,1799
53404019,12,12102,2021,11,0,1,1268
53404019,12,12102,2021,11,0,2,1556
53404019,12,12102,2021,11,1,0,2093
53404019,12,12102,2021,11,1,1,1309
53404019,12,12102,2021,11,1,2,1817
53404019,12,12102,2021,11,2,0,1995
53404019,12,12102,2021,11,2,1,1295
53404019,12,12102,2021,11,2,2,1730
53404026,12,12102,2021,11,0,0,4770
53404026,12,12102,2021,11,0,1,5508
53404026,12,12102,2021,11,0,2,5159
53404026,12,12102,2021,11,1,0,4108
53404026,12,12102,2021,11,1,1,5391
53404026,12,12102,2021,11,1,2,4750
53404026,12,12102,2021,11,2,0,4329
53404026,12,12102,2021,11,2,1,5430
53404026,12,12102,2021,11,2,2,4887
53404027,12,12102,2021,11,0,0,5847
53404027,12,12102,2021,11,0,1,8073
53404027,12,12102,2021,11,0,2,7216
53404027,12,12102,2021,11,1,0,4974
53404027,12,12102,2021,11,1,1,7713
53404027,12,12102,2021,11,1,2,6394
53404027,12,12102,2021,11,2,0,5265
53404027,12,12102,2021,11,2,1,7833
53404027,12,12102,2021,11,2,2,6668
53404028,12,12102,2021,11,0,0,655
53404028,12,12102,2021,11,0,1,343
53404028,12,12102,2021,11,0,2,431
53404028,12,12102,2021,11,1,0,1251
53404028,12,12102,2021,11,1,1,388
53404028,12,12102,2021,11,1,2,686
53404028,12,12102,2021,11,2,0,1053
53404028,12,12102,2021,11,2,1,373
53404028,12,12102,2021,11,2,2,601
53404029,12,12102,2021,11,0,0,2147
53404029,12,12102,2021,11,0,1,2030
53404029,12,12102,2021,11,0,2,2084
53404029,12,12102,2021,11,1,0,2191
53404029,12,12102,2021,11,1,1,2068
53404029,12,12102,2021,11,1,2,2149
53404029,12,12102,2021,11,2,0,2177
53404029,12,12102,2021,11,2,1,2055
53404029,12,12102,2021,11,2,2,2127
53404038,12,12102,2021,11,0,0,637
53404038,12,12102,2021,11,0,1,361
53404038,12,12102,2021,11,0,2,476
53404038,12,12102,2021,11,1,0,805
53404038,12,12102,2021,11,1,1,515
53404038,12,12102,2021,11,1,2,613
53404038,12,12102,2021,11,2,0,749
53404038,12,12102,2021,11,2,1,464
53404038,12,12102,2021,11,2,2,567
53404039,12,12102,2021,11,0,0,2658
53404039,12,12102,2021,11,0,1,3310
53404039,12,12102,2021,11,0,2,3046
53404039,12,12102,2021,11,1,0,2222
53404039,12,12102,2021,11,1,1,2727
53404039,12,12102,2021,11,1,2,2465
53404039,12,12102,2021,11,2,0,2367
53404039,12,12102,2021,11,2,1,2921
53404039,12,12102,2021,11,2,2,2659
53404048,12,12102,2021,11,0,0,2577
53404048,12,12102,2021,11,0,1,3501
53404048,12,12102,2021,11,0,2,3142
53404048,12,12102,2021,11,1,0,1985
53404048,12,12102,2021,11,1,1,3421
53404048,12,12102,2021,11,1,2,2765
53404048,12,12102,2021,11,2,0,2183
53404048,12,12102,2021,11,2,1,3447
53404048,12,12102,2021,11,2,2,2891
53404049,12,12102,2021,11,0,0,643
53404049,12,12102,2021,11,0,1,385
53404049,12,12102,2021,11,0,2,496
53404049,12,12102,2021,11,1,0,345
53404049,12,12102,2021,11,1,1,363
