mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53402069,12,12101,2021,08,0,0,694
53402069,12,12101,2021,08,0,1,140
53402069,12,12101,2021,08,0,2,393
53402069,12,12101,2021,08,1,0,1231
53402069,12,12101,2021,08,1,1,266
53402069,12,12101,2021,08,1,2,711
53402069,12,12101,2021,08,2,0,1057
53402069,12,12101,2021,08,2,1,226
53402069,12,12101,2021,08,2,2,609
53402077,12,12101,2021,08,0,0,55
53402077,12,12101,2021,08,0,2,31
53402077,12,12101,2021,08,1,0,136
53402077,12,12101,2021,08,1,1,19
53402077,12,12101,2021,08,1,2,54
53402077,12,12101,2021,08,2,0,110
53402077,12,12101,2021,08,2,1,13
53402077,12,12101,2021,08,2,2,47
53402078,12,12101,2021,08,0,0,107
53402078,12,12101,2021,08,0,1,96
53402078,12,12101,2021,08,0,2,100
53402078,12,12101,2021,08,1,0,166
53402078,12,12101,2021,08,1,1,113
53402078,12,12101,2021,08,1,2,108
53402078,12,12101,2021,08,2,0,147
53402078,12,12101,2021,08,2,1,107
53402078,12,12101,2021,08,2,2,105
53402079,12,12101,2021,08,0,0,372
53402079,12,12101,2021,08,0,1,88
53402079,12,12101,2021,08,0,2,210
53402079,12,12101,2021,08,1,0,1658
53402079,12,12101,2021,08,1,1,267
53402079,12,12101,2021,08,1,2,834
53402079,12,12101,2021,08,2,0,1243
53402079,12,12101,2021,08,2,1,209
53402079,12,12101,2021,08,2,2,633
53402087,12,12101,2021,08,0,0,88
53402087,12,12101,2021,08,0,2,30
53402087,12,12101,2021,08,1,0,387
53402087,12,12101,2021,08,1,2,163
53402087,12,12101,2021,08,2,0,291
53402087,12,12101,2021,08,2,2,120
53402088,12,12101,2021,08,0,0,50
53402088,12,12101,2021,08,0,1,14
53402088,12,12101,2021,08,0,2,35
53402088,12,12101,2021,08,1,0,289
53402088,12,12101,2021,08,1,1,32
53402088,12,12101,2021,08,1,2,142
53402088,12,12101,2021,08,2,0,212
53402088,12,12101,2021,08,2,1,26
53402088,12,12101,2021,08,2,2,108
53402089,12,12101,2021,08,0,0,253
53402089,12,12101,2021,08,0,1,20
53402089,12,12101,2021,08,0,2,113
53402089,12,12101,2021,08,1,0,337
53402089,12,12101,2021,08,1,1,12
53402089,12,12101,2021,08,1,2,142
53402089,12,12101,2021,08,2,0,310
53402089,12,12101,2021,08,2,1,14
53402089,12,12101,2021,08,2,2,133
53402096,12,12101,2021,08,1,1,16
53402096,12,12101,2021,08,1,2,10
53402096,12,12101,2021,08,2,1,11
53402097,12,12101,2021,08,0,0,164
53402097,12,12101,2021,08,0,1,32
53402097,12,12101,2021,08,0,2,109
53402097,12,12101,2021,08,1,0,1128
53402097,12,12101,2021,08,1,1,311
53402097,12,12101,2021,08,1,2,697
53402097,12,12101,2021,08,2,0,817
53402097,12,12101,2021,08,2,1,221
53402097,12,12101,2021,08,2,2,507
53402098,12,12101,2021,08,0,0,83
53402098,12,12101,2021,08,0,1,69
53402098,12,12101,2021,08,0,2,66
53402098,12,12101,2021,08,1,0,231
53402098,12,12101,2021,08,1,1,115
53402098,12,12101,2021,08,1,2,183
53402098,12,12101,2021,08,2,0,183
53402098,12,12101,2021,08,2,1,100
53402098,12,12101,2021,08,2,2,145
53402099,12,12101,2021,08,0,0,1963
53402099,12,12101,2021,08,0,1,444
53402099,12,12101,2021,08,0,2,1637
53402099,12,12101,2021,08,1,0,3049
53402099,12,12101,2021,08,1,1,527
53402099,12,12101,2021,08,1,2,1713
53402099,12,12101,2021,08,2,0,2698
53402099,12,12101,2021,08,2,1,500
53402099,12,12101,2021,08,2,2,1688
53402150,12,12101,2021,08,0,0,5755
53402150,12,12101,2021,08,0,1,7677
53402150,12,12101,2021,08,0,2,6969
53402150,12,12101,2021,08,1,0,4583
53402150,12,12101,2021,08,1,1,7640
53402150,12,12101,2021,08,1,2,6284
53402150,12,12101,2021,08,2,0,4961
53402150,12,12101,2021,08,2,1,7652
53402150,12,12101,2021,08,2,2,6505
53402160,12,12101,2021,08,0,0,6600
53402160,12,12101,2021,08,0,1,6461
53402160,12,12101,2021,08,0,2,6636
53402160,12,12101,2021,08,1,0,4986
53402160,12,12101,2021,08,1,1,6428
53402160,12,12101,2021,08,1,2,6036
53402160,12,12101,2021,08,2,0,5507
53402160,12,12101,2021,08,2,1,6439
53402160,12,12101,2021,08,2,2,6230
53402161,12,12101,2021,08,0,0,1700
53402161,12,12101,2021,08,0,1,1476
53402161,12,12101,2021,08,0,2,1543
53402161,12,12101,2021,08,1,0,1504
53402161,12,12101,2021,08,1,1,1224
53402161,12,12101,2021,08,1,2,1384
53402161,12,12101,2021,08,2,0,1567
53402161,12,12101,2021,08,2,1,1305
53402161,12,12101,2021,08,2,2,1435
53402162,12,12101,2021,08,0,0,3235
53402162,12,12101,2021,08,0,1,2523
53402162,12,12101,2021,08,0,2,2812
53402162,12,12101,2021,08,1,0,2234
53402162,12,12101,2021,08,1,1,2059
53402162,12,12101,2021,08,1,2,2234
53402162,12,12101,2021,08,2,0,2557
53402162,12,12101,2021,08,2,1,2209
53402162,12,12101,2021,08,2,2,2420
53402170,12,12101,2021,08,0,0,3534
53402170,12,12101,2021,08,0,1,3799
53402170,12,12101,2021,08,0,2,3733
53402170,12,12101,2021,08,1,0,3166
53402170,12,12101,2021,08,1,1,3655
53402170,12,12101,2021,08,1,2,3477
53402170,12,12101,2021,08,2,0,3285
53402170,12,12101,2021,08,2,1,3702
53402170,12,12101,2021,08,2,2,3560
53402171,12,12101,2021,08,0,0,2977
53402171,12,12101,2021,08,0,1,3386
53402171,12,12101,2021,08,0,2,3203
53402171,12,12101,2021,08,1,0,3017
53402171,12,12101,2021,08,1,1,3589
53402171,12,12101,2021,08,1,2,3359
53402171,12,12101,2021,08,2,0,3004
53402171,12,12101,2021,08,2,1,3523
53402171,12,12101,2021,08,2,2,3309
53402172,12,12101,2021,08,0,0,3739
53402172,12,12101,2021,08,0,1,3835
53402172,12,12101,2021,08,0,2,3852
53402172,12,12101,2021,08,1,0,3110
53402172,12,12101,2021,08,1,1,3754
53402172,12,12101,2021,08,1,2,3355
53402172,12,12101,2021,08,2,0,3313
53402172,12,12101,2021,08,2,1,3780
53402172,12,12101,2021,08,2,2,3516
53402180,12,12101,2021,08,0,0,5558
53402180,12,12101,2021,08,0,1,6139
53402180,12,12101,2021,08,0,2,5878
53402180,12,12101,2021,08,1,0,4545
53402180,12,12101,2021,08,1,1,5725
53402180,12,12101,2021,08,1,2,5202
53402180,12,12101,2021,08,2,0,4872
53402180,12,12101,2021,08,2,1,5858
53402180,12,12101,2021,08,2,2,5420
53402181,12,12101,2021,08,0,0,1834
53402181,12,12101,2021,08,0,1,2007
53402181,12,12101,2021,08,0,2,1983
53402181,12,12101,2021,08,1,0,2088
53402181,12,12101,2021,08,1,1,2449
53402181,12,12101,2021,08,1,2,2344
53402181,12,12101,2021,08,2,0,2006
53402181,12,12101,2021,08,2,1,2306
53402181,12,12101,2021,08,2,2,2228
53402182,12,12101,2021,08,0,0,600
53402182,12,12101,2021,08,0,1,755
53402182,12,12101,2021,08,0,2,707
53402182,12,12101,2021,08,1,0,779
53402182,12,12101,2021,08,1,1,756
53402182,12,12101,2021,08,1,2,776
53402182,12,12101,2021,08,2,0,721
53402182,12,12101,2021,08,2,1,756
53402182,12,12101,2021,08,2,2,754
53402183,12,12101,2021,08,0,0,2661
53402183,12,12101,2021,08,0,1,3095
53402183,12,12101,2021,08,0,2,2938
53402183,12,12101,2021,08,1,0,2424
53402183,12,12101,2021,08,1,1,3361
53402183,12,12101,2021,08,1,2,2891
53402183,12,12101,2021,08,2,0,2500
53402183,12,12101,2021,08,2,1,3275
53402183,12,12101,2021,08,2,2,2906
53402190,12,12101,2021,08,0,0,14310
53402190,12,12101,2021,08,0,1,12803
53402190,12,12101,2021,08,0,2,13449
53402190,12,12101,2021,08,1,0,14487
53402190,12,12101,2021,08,1,1,13226
53402190,12,12101,2021,08,1,2,14070
53402190,12,12101,2021,08,2,0,14430
53402190,12,12101,2021,08,2,1,13089
53402190,12,12101,2021,08,2,2,13870
53402191,12,12101,2021,08,0,0,4410
53402191,12,12101,2021,08,0,1,5135
53402191,12,12101,2021,08,0,2,4943
53402191,12,12101,2021,08,1,0,3550
53402191,12,12101,2021,08,1,1,5111
53402191,12,12101,2021,08,1,2,4412
53402191,12,12101,2021,08,2,0,3827
53402191,12,12101,2021,08,2,1,5119
53402191,12,12101,2021,08,2,2,4583
53402192,12,12101,2021,08,0,0,1437
53402192,12,12101,2021,08,0,1,1782
53402192,12,12101,2021,08,0,2,1579
53402192,12,12101,2021,08,1,0,3550
53402192,12,12101,2021,08,1,1,2187
53402192,12,12101,2021,08,1,2,2730
53402192,12,12101,2021,08,2,0,2869
53402192,12,12101,2021,08,2,1,2057
53402192,12,12101,2021,08,2,2,2359
53402193,12,12101,2021,08,0,0,2903
53402193,12,12101,2021,08,0,1,2949
53402193,12,12101,2021,08,0,2,2862
53402193,12,12101,2021,08,1,0,2648
53402193,12,12101,2021,08,1,1,2568
53402193,12,12101,2021,08,1,2,2643
53402193,12,12101,2021,08,2,0,2730
53402193,12,12101,2021,08,2,1,2691
53402193,12,12101,2021,08,2,2,2713
53403006,12,12101,2021,08,1,0,16
53403006,12,12101,2021,08,2,0,11
53403007,12,12101,2021,08,0,0,107
53403007,12,12101,2021,08,0,1,90
53403007,12,12101,2021,08,0,2,104
53403007,12,12101,2021,08,1,0,178
53403007,12,12101,2021,08,1,1,141
53403007,12,12101,2021,08,1,2,159
53403007,12,12101,2021,08,2,0,155
53403007,12,12101,2021,08,2,1,125
53403007,12,12101,2021,08,2,2,141
53403008,12,12101,2021,08,0,0,33
53403008,12,12101,2021,08,0,1,16
53403008,12,12101,2021,08,0,2,44
53403008,12,12101,2021,08,1,0,58
53403008,12,12101,2021,08,1,1,32
53403008,12,12101,2021,08,1,2,44
53403008,12,12101,2021,08,2,0,50
53403008,12,12101,2021,08,2,1,27
53403008,12,12101,2021,08,2,2,44
53403009,12,12101,2021,08,0,0,6359
53403009,12,12101,2021,08,0,1,2185
53403009,12,12101,2021,08,0,2,3865
53403009,12,12101,2021,08,1,0,4895
53403009,12,12101,2021,08,1,1,2102
53403009,12,12101,2021,08,1,2,3343
53403009,12,12101,2021,08,2,0,5367
53403009,12,12101,2021,08,2,1,2129
53403009,12,12101,2021,08,2,2,3512
53403017,12,12101,2021,08,0,0,242
53403017,12,12101,2021,08,0,1,21
53403017,12,12101,2021,08,0,2,167
53403017,12,12101,2021,08,1,0,238
53403017,12,12101,2021,08,1,1,114
53403017,12,12101,2021,08,1,2,167
53403017,12,12101,2021,08,2,0,239
53403017,12,12101,2021,08,2,1,84
53403017,12,12101,2021,08,2,2,167
53403018,12,12101,2021,08,0,0,1195
53403018,12,12101,2021,08,0,1,1000
53403018,12,12101,2021,08,0,2,1091
53403018,12,12101,2021,08,1,0,2105
53403018,12,12101,2021,08,1,1,1308
53403018,12,12101,2021,08,1,2,1666
53403018,12,12101,2021,08,2,0,1812
53403018,12,12101,2021,08,2,1,1209
53403018,12,12101,2021,08,2,2,1481
53403019,12,12101,2021,08,0,0,7604
53403019,12,12101,2021,08,0,1,6090
53403019,12,12101,2021,08,0,2,6804
53403019,12,12101,2021,08,1,0,6582
53403019,12,12101,2021,08,1,1,6324
53403019,12,12101,2021,08,1,2,6663
53403019,12,12101,2021,08,2,0,6912
53403019,12,12101,2021,08,2,1,6248
53403019,12,12101,2021,08,2,2,6708
53403028,12,12101,2021,08,0,0,14362
53403028,12,12101,2021,08,0,1,12144
53403028,12,12101,2021,08,0,2,13389
53403028,12,12101,2021,08,1,0,24107
53403028,12,12101,2021,08,1,1,13789
53403028,12,12101,2021,08,1,2,18581
53403028,12,12101,2021,08,2,0,20964
53403028,12,12101,2021,08,2,1,13259
53403028,12,12101,2021,08,2,2,16906
53403029,12,12101,2021,08,0,0,21807
53403029,12,12101,2021,08,0,1,21801
53403029,12,12101,2021,08,0,2,21693
53403029,12,12101,2021,08,1,0,30972
53403029,12,12101,2021,08,1,1,22463
53403029,12,12101,2021,08,1,2,26267
53403029,12,12101,2021,08,2,0,28016
53403029,12,12101,2021,08,2,1,22249
53403029,12,12101,2021,08,2,2,24792
53403038,12,12101,2021,08,0,0,15765
53403038,12,12101,2021,08,0,1,14415
53403038,12,12101,2021,08,0,2,14986
53403038,12,12101,2021,08,1,0,21391
53403038,12,12101,2021,08,1,1,16087
53403038,12,12101,2021,08,1,2,18741
53403038,12,12101,2021,08,2,0,19577
53403038,12,12101,2021,08,2,1,15548
53403038,12,12101,2021,08,2,2,17530
53403039,12,12101,2021,08,0,0,31086
53403039,12,12101,2021,08,0,1,15516
53403039,12,12101,2021,08,0,2,21924
53403039,12,12101,2021,08,1,0,43022
53403039,12,12101,2021,08,1,1,17328
53403039,12,12101,2021,08,1,2,29052
53403039,12,12101,2021,08,2,0,39171
53403039,12,12101,2021,08,2,1,16743
53403039,12,12101,2021,08,2,2,26753
