mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53402069,12,12101,2021,07,0,0,718
53402069,12,12101,2021,07,0,1,257
53402069,12,12101,2021,07,0,2,474
53402069,12,12101,2021,07,1,0,1226
53402069,12,12101,2021,07,1,1,309
53402069,12,12101,2021,07,1,2,756
53402069,12,12101,2021,07,2,0,1045
53402069,12,12101,2021,07,2,1,290
53402069,12,12101,2021,07,2,2,656
53402077,12,12101,2021,07,0,0,79
53402077,12,12101,2021,07,0,2,24
53402077,12,12101,2021,07,1,0,125
53402077,12,12101,2021,07,1,1,15
53402077,12,12101,2021,07,1,2,57
53402077,12,12101,2021,07,2,0,109
53402077,12,12101,2021,07,2,1,10
53402077,12,12101,2021,07,2,2,45
53402078,12,12101,2021,07,0,0,72
53402078,12,12101,2021,07,0,1,79
53402078,12,12101,2021,07,0,2,67
53402078,12,12101,2021,07,1,0,266
53402078,12,12101,2021,07,1,1,50
53402078,12,12101,2021,07,1,2,130
53402078,12,12101,2021,07,2,0,197
53402078,12,12101,2021,07,2,1,60
53402078,12,12101,2021,07,2,2,108
53402079,12,12101,2021,07,0,0,338
53402079,12,12101,2021,07,0,1,115
53402079,12,12101,2021,07,0,2,216
53402079,12,12101,2021,07,1,0,1533
53402079,12,12101,2021,07,1,1,354
53402079,12,12101,2021,07,1,2,828
53402079,12,12101,2021,07,2,0,1109
53402079,12,12101,2021,07,2,1,269
53402079,12,12101,2021,07,2,2,611
53402087,12,12101,2021,07,0,0,140
53402087,12,12101,2021,07,0,1,33
53402087,12,12101,2021,07,0,2,81
53402087,12,12101,2021,07,1,0,376
53402087,12,12101,2021,07,1,1,31
53402087,12,12101,2021,07,1,2,190
53402087,12,12101,2021,07,2,0,292
53402087,12,12101,2021,07,2,1,32
53402087,12,12101,2021,07,2,2,151
53402088,12,12101,2021,07,0,0,180
53402088,12,12101,2021,07,0,1,43
53402088,12,12101,2021,07,0,2,98
53402088,12,12101,2021,07,1,0,369
53402088,12,12101,2021,07,1,1,83
53402088,12,12101,2021,07,1,2,216
53402088,12,12101,2021,07,2,0,302
53402088,12,12101,2021,07,2,1,69
53402088,12,12101,2021,07,2,2,174
53402089,12,12101,2021,07,0,0,186
53402089,12,12101,2021,07,0,1,20
53402089,12,12101,2021,07,0,2,119
53402089,12,12101,2021,07,1,0,405
53402089,12,12101,2021,07,1,1,41
53402089,12,12101,2021,07,1,2,188
53402089,12,12101,2021,07,2,0,327
53402089,12,12101,2021,07,2,1,34
53402089,12,12101,2021,07,2,2,164
